Date,commodity,price,price_change,price_pct_change,MA7,MA30
2001-01-08,COFFEE,63.85,-0.4999999999999929,-0.007770007770007692,63.81428571428571,71.985
2001-01-09,COFFEE,63.8,-0.05000000000000426,-0.000783085356303892,63.77142857142858,71.46666666666665
2001-01-10,COFFEE,63.35,-0.44999999999999574,-0.007053291536050055,63.64999999999999,70.93166666666667
2001-01-11,COFFEE,63.6,0.25,0.003946329913180779,63.67857142857143,70.40666666666668
2001-01-12,COFFEE,65.0,1.3999999999999986,0.022012578616352085,63.9,69.95
2001-02-01,COFFEE,64.7,-0.29999999999999716,-0.004615384615384577,64.09285714285714,69.45833333333333
2001-02-02,COFFEE,63.2,-1.5,-0.023183925811437356,63.92857142857143,68.9
2001-02-05,COFFEE,62.7,-0.5,-0.007911392405063333,63.76428571428572,68.29833333333335
2001-02-06,COFFEE,62.2,-0.5,-0.00797448165869219,63.535714285714285,67.6
2001-02-07,COFFEE,61.75,-0.45000000000000284,-0.007234726688102988,63.30714285714286,66.94833333333334
2001-02-08,COFFEE,62.0,0.25,0.004048582995951344,63.07857142857143,66.55166666666666
2001-02-09,COFFEE,62.65,0.6499999999999986,0.010483870967741948,62.74285714285714,66.165
2001-02-12,COFFEE,62.3,-0.3500000000000014,-0.005586592178770999,62.4,65.78833333333334
2001-03-01,COFFEE,62.75,0.45000000000000284,0.007223113964687,62.33571428571429,65.39
2001-03-02,COFFEE,63.3,0.5499999999999972,0.008764940239043728,62.42142857142857,65.01333333333334
2001-03-05,COFFEE,63.7,0.4000000000000057,0.006319115323854652,62.635714285714286,64.62666666666667
2001-03-06,COFFEE,65.0,1.2999999999999972,0.020408163265306145,63.1,64.32666666666667
2001-03-07,COFFEE,65.8,0.7999999999999972,0.012307692307692353,63.642857142857146,64.04833333333333
2001-03-08,COFFEE,64.15,-1.6499999999999915,-0.025075987841945202,63.857142857142854,63.95333333333334
2001-03-09,COFFEE,61.7,-2.450000000000003,-0.03819173811379584,63.771428571428565,63.766666666666666
2001-03-12,COFFEE,62.05,0.3499999999999943,0.005672609400324102,63.67142857142857,63.61833333333334
2001-04-02,COFFEE,59.5,-2.549999999999997,-0.041095890410958846,63.128571428571426,63.39666666666667
2001-04-03,COFFEE,58.7,-0.7999999999999972,-0.013445378151260456,62.41428571428571,63.141666666666666
2001-04-04,COFFEE,59.25,0.5499999999999972,0.009369676320272413,61.59285714285714,62.995
2001-04-05,COFFEE,59.1,-0.14999999999999858,-0.0025316455696202667,60.635714285714286,62.82833333333334
2001-04-06,COFFEE,58.1,-1.0,-0.016920473773265665,59.77142857142858,62.625
2001-04-09,COFFEE,57.6,-0.5,-0.008605851979345935,59.18571428571429,62.431666666666665
2001-04-10,COFFEE,57.35,-0.25,-0.00434027777777779,58.51428571428572,62.22833333333333
2001-04-11,COFFEE,57.35,0.0,0.0,58.20714285714286,62.02833333333333
2001-04-12,COFFEE,57.6,0.25,0.0043591979075849885,58.05,61.803333333333335
2001-05-01,COFFEE,64.5,6.899999999999999,0.11979166666666674,58.800000000000004,61.825
2001-05-02,COFFEE,63.2,-1.2999999999999972,-0.020155038759689825,59.38571428571429,61.805
2001-05-03,COFFEE,64.6,1.3999999999999915,0.02215189873417711,60.31428571428571,61.84666666666667
2001-05-04,COFFEE,63.65,-0.9499999999999957,-0.014705882352941124,61.17857142857143,61.848333333333336
2001-05-07,COFFEE,66.0,2.3500000000000014,0.03692065985860182,62.41428571428571,61.88166666666667
2001-05-08,COFFEE,66.4,0.4000000000000057,0.0060606060606061,63.707142857142856,61.938333333333325
2001-05-09,COFFEE,65.55,-0.8500000000000085,-0.012801204819277268,64.84285714285714,62.016666666666666
2001-05-10,COFFEE,65.8,0.25,0.0038138825324181003,65.02857142857144,62.120000000000005
2001-05-11,COFFEE,64.95,-0.8499999999999943,-0.012917933130699,65.27857142857142,62.211666666666666
2001-06-01,COFFEE,57.9,-7.050000000000004,-0.10854503464203236,64.32142857142857,62.083333333333336
2001-06-04,COFFEE,59.45,1.5500000000000043,0.02677029360967187,63.721428571428575,61.998333333333335
2001-06-05,COFFEE,59.7,0.25,0.00420521446593769,62.82142857142857,61.9
2001-06-06,COFFEE,58.4,-1.3000000000000043,-0.021775544388609736,61.67857142857143,61.769999999999996
2001-06-07,COFFEE,57.7,-0.6999999999999957,-0.011986301369862895,60.55714285714286,61.60166666666667
2001-06-08,COFFEE,58.15,0.44999999999999574,0.0077989601386481144,59.46428571428572,61.43
2001-06-11,COFFEE,57.0,-1.1499999999999986,-0.019776440240756643,58.32857142857143,61.20666666666667
2001-06-12,COFFEE,57.65,0.6499999999999986,0.011403508771929749,58.292857142857144,60.961666666666666
2001-07-02,COFFEE,54.9,-2.75,-0.047701647875108444,57.642857142857146,60.598333333333336
2001-07-03,COFFEE,55.0,0.10000000000000142,0.0018214936247722413,56.97142857142857,60.29333333333333
2001-07-04,COFFEE,55.0,0.0,0.0,56.48571428571428,60.07000000000001
2001-07-05,COFFEE,54.0,-1.0,-0.018181818181818188,55.957142857142856,59.80166666666666
2001-07-06,COFFEE,53.85,-0.14999999999999858,-0.002777777777777768,55.34285714285714,59.61333333333333
2001-07-09,COFFEE,52.95,-0.8999999999999986,-0.01671309192200554,54.76428571428571,59.42166666666667
2001-07-10,COFFEE,52.5,-0.45000000000000284,-0.008498583569405138,54.028571428571425,59.19666666666667
2001-07-11,COFFEE,52.5,0.0,0.0,53.68571428571429,58.97666666666667
2001-07-12,COFFEE,52.1,-0.3999999999999986,-0.007619047619047636,53.27142857142858,58.776666666666664
2001-08-01,COFFEE,51.25,-0.8500000000000014,-0.016314779270633406,52.73571428571429,58.56499999999999
2001-08-02,COFFEE,50.45,-0.7999999999999972,-0.015609756097560878,52.228571428571435,58.335
2001-08-03,COFFEE,50.4,-0.05000000000000426,-0.0009910802775026095,51.73571428571428,58.10333333333334
2001-08-06,COFFEE,49.85,-0.5499999999999972,-0.010912698412698374,51.292857142857144,57.845
2001-08-07,COFFEE,49.7,-0.14999999999999858,-0.0030090270812437314,50.892857142857146,57.35166666666667
2001-08-08,COFFEE,49.65,-0.05000000000000426,-0.001006036217303885,50.48571428571429,56.9
2001-08-09,COFFEE,50.1,0.45000000000000284,0.009063444108761365,50.199999999999996,56.416666666666664
2001-08-10,COFFEE,48.4,-1.7000000000000028,-0.03393213572854292,49.792857142857144,55.90833333333333
2001-09-03,COFFEE,50.5,2.1000000000000014,0.04338842975206614,49.800000000000004,55.391666666666666
2001-09-04,COFFEE,47.5,-3.0,-0.05940594059405946,49.38571428571429,54.76166666666667
2001-09-05,COFFEE,48.5,1.0,0.021052631578947434,49.19285714285714,54.19333333333334
2001-09-06,COFFEE,48.65,0.14999999999999858,0.003092783505154628,49.042857142857144,53.62166666666666
2001-09-07,COFFEE,48.5,-0.14999999999999858,-0.0030832476875641834,48.878571428571426,53.07333333333334
2001-09-10,COFFEE,48.35,-0.14999999999999858,-0.003092783505154628,48.62857142857143,52.755
2001-09-11,COFFEE,48.35,0.0,0.0,48.62142857142857,52.385
2001-09-12,COFFEE,48.35,0.0,0.0,48.31428571428571,52.00666666666666
2001-10-01,COFFEE,47.4,-0.9500000000000028,-0.01964839710444677,48.3,51.64
2001-10-02,COFFEE,46.75,-0.6499999999999986,-0.01371308016877637,48.05,51.275
2001-10-03,COFFEE,46.0,-0.75,-0.016042780748663055,47.67142857142857,50.87
2001-10-04,COFFEE,46.5,0.5,0.010869565217391353,47.385714285714286,50.519999999999996
2001-10-05,COFFEE,46.65,0.14999999999999858,0.003225806451612856,47.142857142857146,50.153333333333336
2001-10-08,COFFEE,45.9,-0.75,-0.01607717041800638,46.792857142857144,49.85333333333333
2001-10-09,COFFEE,45.35,-0.5499999999999972,-0.011982570806100101,46.364285714285714,49.531666666666666
2001-10-10,COFFEE,45.35,0.0,0.0,46.07142857142857,49.21
2001-10-11,COFFEE,44.65,-0.7000000000000028,-0.015435501653803807,45.77142857142858,48.89833333333333
2001-10-12,COFFEE,44.7,0.05000000000000426,0.0011198208286675726,45.58571428571429,48.59333333333334
2001-11-01,COFFEE,45.2,0.5,0.01118568232662187,45.4,48.335
2001-11-02,COFFEE,45.4,0.19999999999999574,0.004424778761061843,45.221428571428575,48.098333333333336
2001-11-05,COFFEE,46.85,1.4500000000000028,0.0319383259911894,45.357142857142854,47.91
2001-11-06,COFFEE,48.0,1.1499999999999986,0.0245464247598719,45.73571428571428,47.77333333333333
2001-11-07,COFFEE,47.3,-0.7000000000000028,-0.014583333333333393,46.01428571428572,47.641666666666666
2001-11-08,COFFEE,45.75,-1.5499999999999972,-0.032769556025369906,46.17142857142857,47.48500000000001
2001-11-09,COFFEE,44.7,-1.0499999999999972,-0.022950819672131084,46.17142857142857,47.294999999999995
2001-11-12,COFFEE,44.7,0.0,0.0,46.10000000000001,47.123333333333335
2001-12-03,COFFEE,42.2,-2.5,-0.055928411633109576,45.642857142857146,46.873333333333335
2001-12-04,COFFEE,41.5,-0.7000000000000028,-0.0165876777251186,44.87857142857143,46.60166666666667
2001-12-05,COFFEE,42.1,0.6000000000000014,0.014457831325301207,44.035714285714285,46.335
2001-12-06,COFFEE,42.0,-0.10000000000000142,-0.002375296912114022,43.278571428571425,46.12166666666666
2001-12-07,COFFEE,43.0,1.0,0.023809523809523725,42.885714285714286,45.87166666666666
2001-12-10,COFFEE,43.5,0.5,0.011627906976744207,42.714285714285715,45.73833333333333
2001-12-11,COFFEE,43.9,0.3999999999999986,0.009195402298850519,42.6,45.585
2001-12-12,COFFEE,44.35,0.45000000000000284,0.01025056947608216,42.90714285714286,45.44166666666667
2002-01-02,COFFEE,47.35,3.0,0.06764374295377684,43.74285714285715,45.403333333333336
2002-01-03,COFFEE,47.5,0.14999999999999858,0.0031678986272438703,44.51428571428572,45.375
2002-01-04,COFFEE,48.55,1.0499999999999972,0.022105263157894628,45.449999999999996,45.38166666666667
2002-01-07,COFFEE,48.25,-0.29999999999999716,-0.006179196704428347,46.199999999999996,45.37833333333333
2002-01-08,COFFEE,48.55,0.29999999999999716,0.006217616580310725,46.92142857142857,45.416666666666664
2002-01-09,COFFEE,50.85,2.3000000000000043,0.047373841400617955,47.91428571428572,45.553333333333335
2002-01-10,COFFEE,51.3,0.44999999999999574,0.008849557522123908,48.90714285714285,45.730000000000004
2002-01-11,COFFEE,49.55,-1.75,-0.03411306042884987,49.221428571428575,45.83166666666667
2002-02-01,COFFEE,45.45,-4.099999999999994,-0.08274470232088793,48.92857142857142,45.791666666666664
2002-02-04,COFFEE,45.5,0.04999999999999716,0.0011001100110010764,48.49285714285714,45.778333333333336
2002-02-05,COFFEE,44.85,-0.6499999999999986,-0.014285714285714235,48.00714285714286,45.76166666666666
2002-02-06,COFFEE,45.1,0.25,0.00557413600891854,47.51428571428572,45.75333333333334
2002-02-07,COFFEE,44.8,-0.30000000000000426,-0.006651884700665245,46.64999999999999,45.75833333333333
2002-02-08,COFFEE,44.55,-0.25,-0.005580357142857095,45.68571428571429,45.75333333333334
2002-02-11,COFFEE,43.1,-1.4499999999999957,-0.03254769921436573,44.76428571428572,45.68333333333333
2002-02-12,COFFEE,43.0,-0.10000000000000142,-0.0023201856148492572,44.41428571428572,45.60333333333333
2002-03-01,COFFEE,45.85,2.8500000000000014,0.0662790697674418,44.464285714285715,45.57000000000001
2002-03-04,COFFEE,45.75,-0.10000000000000142,-0.0021810250817885235,44.59285714285714,45.495000000000005
2002-03-05,COFFEE,46.8,1.0499999999999972,0.022950819672131084,44.83571428571428,45.47833333333334
2002-03-06,COFFEE,48.25,1.4500000000000028,0.030982905982906095,45.32857142857143,45.56166666666666
2002-03-07,COFFEE,47.4,-0.8500000000000014,-0.01761658031088087,45.73571428571428,45.65166666666667
2002-03-08,COFFEE,48.45,1.0500000000000043,0.022151898734177333,46.5,45.776666666666664
2002-03-11,COFFEE,52.85,4.399999999999999,0.09081527347781204,47.90714285714285,46.13166666666667
2002-03-12,COFFEE,55.4,2.549999999999997,0.04824976348155152,49.27142857142858,46.595
2002-04-01,COFFEE,58.5,3.1000000000000014,0.05595667870036114,51.09285714285715,47.141666666666666
2002-04-02,COFFEE,59.35,0.8500000000000014,0.014529914529914478,52.885714285714286,47.720000000000006
2002-04-03,COFFEE,59.45,0.10000000000000142,0.0016849199663016012,54.48571428571429,48.26833333333334
2002-04-04,COFFEE,56.8,-2.6500000000000057,-0.0445752733389404,55.82857142857142,48.71166666666667
2002-04-05,COFFEE,55.0,-1.7999999999999972,-0.03169014084507038,56.76428571428571,49.08166666666667
2002-04-08,COFFEE,54.05,-0.9500000000000028,-0.01727272727272733,56.93571428571429,49.405
2002-04-09,COFFEE,56.1,2.0500000000000043,0.037927844588344195,57.035714285714285,49.696666666666665
2002-04-10,COFFEE,56.05,-0.05000000000000426,-0.0008912655971480277,56.685714285714276,49.98166666666666
2002-04-11,COFFEE,54.95,-1.0999999999999943,-0.019625334522747395,56.057142857142864,50.195
2002-04-12,COFFEE,53.2,-1.75,-0.031847133757961776,55.16428571428571,50.36
2002-05-01,COFFEE,49.5,-3.700000000000003,-0.06954887218045114,54.121428571428574,50.391666666666666
2002-05-02,COFFEE,48.85,-0.6499999999999986,-0.013131313131313105,53.24285714285715,50.325
2002-05-03,COFFEE,49.0,0.14999999999999858,0.003070624360286489,52.52142857142858,50.248333333333335
2002-05-06,COFFEE,48.8,-0.20000000000000284,-0.004081632653061273,51.47857142857142,50.223333333333336
2002-05-07,COFFEE,49.0,0.20000000000000284,0.004098360655737654,50.47142857142857,50.34166666666667
2002-05-08,COFFEE,48.4,-0.6000000000000014,-0.01224489795918371,49.535714285714285,50.438333333333325
2002-05-09,COFFEE,47.3,-1.1000000000000014,-0.022727272727272707,48.69285714285714,50.519999999999996
2002-05-10,COFFEE,47.5,0.20000000000000284,0.0042283298097252064,48.40714285714286,50.6
2002-06-03,COFFEE,51.2,3.700000000000003,0.07789473684210524,48.74285714285714,50.813333333333325
2002-06-04,COFFEE,50.85,-0.3500000000000014,-0.0068359375,49.00714285714285,51.02333333333333
2002-06-05,COFFEE,50.15,-0.7000000000000028,-0.013765978367748288,49.2,51.25833333333333
2002-06-06,COFFEE,50.25,0.10000000000000142,0.001994017946161497,49.37857142857143,51.5
2002-06-07,COFFEE,49.15,-1.1000000000000014,-0.02189054726368167,49.48571428571428,51.61
2002-06-10,COFFEE,49.5,0.3500000000000014,0.007121057985757906,49.800000000000004,51.735
2002-06-11,COFFEE,49.35,-0.14999999999999858,-0.00303030303030305,50.064285714285724,51.82
2002-06-12,COFFEE,48.9,-0.45000000000000284,-0.00911854103343468,49.73571428571428,51.84166666666667
2002-07-01,COFFEE,47.8,-1.1000000000000014,-0.02249488752556239,49.300000000000004,51.855
2002-07-02,COFFEE,49.9,2.1000000000000014,0.043933054393305415,49.26428571428571,51.903333333333336
2002-07-03,COFFEE,48.15,-1.75,-0.0350701402805611,48.964285714285715,51.74666666666666
2002-07-04,COFFEE,48.15,0.0,0.0,48.82142857142857,51.505
2002-07-05,COFFEE,48.15,0.0,0.0,48.628571428571426,51.16
2002-07-08,COFFEE,48.5,0.3500000000000014,0.007268951194184803,48.50714285714285,50.798333333333325
2002-07-09,COFFEE,49.3,0.7999999999999972,0.016494845360824684,48.56428571428571,50.46
2002-07-10,COFFEE,50.0,0.7000000000000028,0.014198782961460488,48.878571428571426,50.233333333333334
2002-07-11,COFFEE,51.9,1.8999999999999986,0.038000000000000034,49.16428571428571,50.129999999999995
2002-07-12,COFFEE,49.85,-2.049999999999997,-0.039499036608863114,49.40714285714285,49.99
2002-08-01,COFFEE,47.5,-2.3500000000000014,-0.04714142427281853,49.31428571428571,49.70333333333334
2002-08-02,COFFEE,48.1,0.6000000000000014,0.01263157894736855,49.307142857142864,49.43833333333334
2002-08-05,COFFEE,47.15,-0.9500000000000028,-0.01975051975051978,49.114285714285714,49.178333333333335
2002-08-06,COFFEE,47.35,0.20000000000000284,0.0042417815482502785,48.83571428571429,48.983333333333334
2002-08-07,COFFEE,47.35,0.0,0.0,48.457142857142856,48.91166666666666
2002-08-08,COFFEE,47.9,0.5499999999999972,0.011615628299894265,47.885714285714286,48.879999999999995
2002-08-09,COFFEE,47.55,-0.3500000000000014,-0.007306889352818424,47.55714285714286,48.83166666666666
2002-08-12,COFFEE,48.45,0.9000000000000057,0.018927444794952786,47.69285714285714,48.82
2002-09-02,COFFEE,51.5,3.049999999999997,0.06295149638802888,48.17857142857143,48.90333333333333
2002-09-03,COFFEE,54.25,2.75,0.05339805825242716,49.19285714285714,49.098333333333336
2002-09-04,COFFEE,55.95,1.7000000000000028,0.03133640552995387,50.42142857142857,49.38666666666667
2002-09-05,COFFEE,55.0,-0.9500000000000028,-0.016979445933869575,51.51428571428572,49.63666666666666
2002-09-06,COFFEE,55.5,0.5,0.009090909090909038,52.6,49.78
2002-09-09,COFFEE,59.3,3.799999999999997,0.06846846846846844,54.278571428571425,50.06166666666666
2002-09-10,COFFEE,58.25,-1.0499999999999972,-0.01770657672849907,55.67857142857143,50.33166666666667
2002-09-11,COFFEE,57.5,-0.75,-0.012875536480686733,56.535714285714285,50.57333333333334
2002-09-12,COFFEE,58.75,1.25,0.021739130434782705,57.17857142857143,50.89333333333333
2002-10-01,COFFEE,56.55,-2.200000000000003,-0.03744680851063831,57.26428571428572,51.12833333333333
2002-10-02,COFFEE,56.95,0.4000000000000057,0.007073386383731339,57.542857142857144,51.38166666666667
2002-10-03,COFFEE,56.45,-0.5,-0.008779631255487308,57.67857142857143,51.63333333333333
2002-10-04,COFFEE,56.0,-0.45000000000000284,-0.00797165633303809,57.207142857142856,51.906666666666666
2002-10-07,COFFEE,57.75,1.75,0.03125,57.135714285714286,52.16833333333333
2002-10-08,COFFEE,58.25,0.5,0.008658008658008587,57.24285714285714,52.505
